,custAge,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded_new,housing_new,loan_new,contact_new,marital_new,schooling_new,default_new,profession_new,month_new,day_of_week_new,poutcome_new
189,31.0,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,1.0,0.0,1.0,0.0,3,5,0.0,3,11,1,1
190,31.0,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,4,5,1,1
191,31.0,1,999,0,1.4,94.465,-41.8,4.962,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,4,6,1,1
192,32.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,7,0.0,6,7,1,1
193,38.0,2,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0,1.0,1.0,0.0,2,6,0.0,3,11,1,1
194,42.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,3,8,0.0,6,5,1,1
195,31.0,9,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,6,8,2,1
196,31.0,2,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,5,0.0,9,5,1,1
197,39.0,10,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,1.0,1.0,1.0,2,5,0.0,3,5,1,1
198,52.0,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,8,11,2,1
199,36.0,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,3,11,1,1
200,32.0,1,999,0,-2.9,92.201,-31.4,0.869,5076.2,999.0,0,0.0,1.0,1.0,0.0,2,4,0.0,4,8,1,1
201,31.0,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,4,5,1,1
202,39.0,1,999,0,-1.8,92.893,-46.2,1.259,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,7,0.0,5,5,1,1
203,43.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,1.0,1.0,0.0,2,8,0.0,3,7,1,1
204,54.0,3,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,2,0.0,2,8,2,1
205,46.0,1,999,1,-0.1,93.2,-42.0,4.153,5195.8,999.0,2,0.0,1.0,1.0,0.0,2,2,0.0,1,11,1,2
206,36.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,4,0.0,9,5,1,1
207,28.0,1,999,0,1.4,93.918,-42.7,4.959,5228.1,999.0,0,0.0,0.0,0.0,1.0,3,2,0.0,4,7,1,1
208,46.0,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0,1.0,0.0,0.0,3,8,0.0,6,11,2,1
209,34.0,5,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,1.0,1.0,0.0,2,7,0.0,5,8,1,1
210,49.0,5,999,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.0,0.0,0.0,0.0,2,4,0.0,4,11,1,1
211,41.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,4,0.0,9,5,1,1
212,31.0,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0,0.0,0.0,0.0,1,8,0.0,6,11,2,1
213,31.0,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.0,1.0,0.0,1.0,2,7,0.0,3,11,1,1
214,35.0,2,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,6,0.0,5,8,1,1
215,59.0,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,999.0,0,1.0,1.0,0.0,0.0,2,7,0.0,6,6,1,1
216,29.0,1,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,0.0,1.0,0.0,2,7,0.0,5,8,1,1
217,28.0,4,999,0,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,5,0.0,11,5,1,1
218,39.0,4,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,6,0.0,10,6,1,1
219,38.0,3,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,7,0.0,5,8,1,1
220,31.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,0.0,1.0,1.0,3,5,0.0,3,5,1,1
221,31.0,1,999,2,-3.4,92.431,-26.9,0.728,5017.5,999.0,2,1.0,0.0,0.0,0.0,2,5,0.0,2,10,1,2
222,56.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,2,0.0,4,8,1,1
223,31.0,6,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,0.0,1.0,1.0,2,7,0.0,1,5,1,1
224,45.0,6,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,0.0,0.0,1.0,3,7,0.0,2,5,1,1
225,31.0,1,999,0,-2.9,92.201,-31.4,0.883,5076.2,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,6,8,1,1
226,36.0,1,999,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,4,6,1,1
227,53.0,1,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,2,0.0,4,6,1,1
228,31.0,3,999,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0,1.0,1.0,1.0,1,8,0.0,4,6,1,1
229,31.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,0.0,1.0,1,7,0.0,1,6,1,1
230,31.0,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,8,0.0,5,5,2,1
231,31.0,3,999,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,4,0.0,4,6,1,1
232,31.0,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,999.0,2,1.0,0.0,1.0,0.0,2,5,0.0,6,4,1,2
233,47.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,5,7,2,1
234,29.0,10,999,0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,7,0.0,6,5,1,1
235,33.0,4,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,2,0.0,4,7,1,1
236,31.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,4,0.0,4,5,1,1
237,49.0,2,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,4,0.0,9,8,1,1
238,45.0,7,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,3,6,1,1
239,31.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,1.0,0.0,2,2,0.0,8,7,1,1
240,31.0,1,999,0,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,5,0.0,6,7,1,1
241,57.0,4,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,1.0,1.0,0.0,3,4,0.0,6,7,2,1
242,42.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1.0,0.0,0.0,1.0,2,6,0.0,5,5,1,1
243,31.0,4,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,0.0,1.0,0.0,3,5,0.0,6,7,1,1
244,56.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,4,5,1,1
245,31.0,2,999,0,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,4,6,1,1
246,31.0,1,999,1,-1.8,93.075,-47.1,1.445,5099.1,999.0,1,0.0,1.0,1.0,0.0,2,4,0.0,4,4,1,2
247,37.0,1,999,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,7,0.0,6,8,1,1
248,45.0,4,999,0,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,5,0.0,4,5,2,1
249,41.0,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,1.0,1.0,1.0,2,7,0.0,6,11,1,1
250,31.0,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,999.0,1,0.0,1.0,0.0,0.0,1,5,0.0,9,5,1,2
251,31.0,1,999,0,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,6,6,1,1
252,53.0,2,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,1.0,1.0,0.0,3,6,0.0,8,8,2,1
253,27.0,2,999,0,-2.9,92.201,-31.4,0.879,5076.2,999.0,0,0.0,1.0,0.0,0.0,1,7,0.0,6,8,1,1
254,51.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,6,0.0,5,6,1,1
255,33.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,1.0,1.0,0.0,0.0,1,5,0.0,5,7,1,1
256,52.0,1,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0,1.0,1.0,1.0,3,2,0.0,8,5,1,1
257,31.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,1.0,1.0,2,4,0.0,4,6,1,1
258,36.0,4,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0,1.0,0.0,0.0,2,4,0.0,4,11,1,1
259,56.0,2,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,2,0.0,3,7,1,1
260,31.0,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,4,11,1,1
261,31.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,1.0,1.0,2,5,0.0,10,5,2,1
262,33.0,2,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,8,0.0,10,8,1,1
263,31.0,2,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,6,8,1,1
264,31.0,2,999,0,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,5,0.0,9,5,1,1
265,40.0,6,999,0,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,5,0.0,6,5,1,1
266,31.0,6,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,0.0,1.0,0.0,2,2,0.0,2,8,1,1
267,32.0,2,999,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,4,6,1,1
268,53.0,23,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,8,5,1,1
269,31.0,1,999,0,-1.8,92.893,-46.2,1.259,5099.1,999.0,0,0.0,1.0,1.0,0.0,1,8,0.0,12,5,1,1
270,44.0,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,4,5,1,1
271,38.0,4,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,0.0,1.0,1.0,3,4,0.0,4,5,1,1
272,43.0,1,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,2,0.0,7,5,1,1
273,46.0,3,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,4,8,1,1
274,44.0,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,999.0,2,0.0,0.0,0.0,0.0,1,5,0.0,9,5,1,2
275,32.0,1,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,7,0.0,6,5,2,1
276,36.0,4,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,7,5,2,1
277,31.0,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,1.0,0.0,0.0,2,7,0.0,3,11,1,1
278,41.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,1,5,2,1
279,40.0,7,999,0,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0,1.0,1.0,0.0,1,4,0.0,4,5,1,1
280,42.0,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,10,11,1,1
281,33.0,7,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,1.0,0.0,0.0,0.0,2,8,0.0,9,7,1,1
282,53.0,3,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,7,0.0,6,8,2,1
283,35.0,1,999,0,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0.0,1.0,0.0,1.0,1,7,0.0,6,6,1,1
284,39.0,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,999.0,3,0.0,1.0,0.0,0.0,2,8,0.0,6,4,1,2
285,23.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,6,0.0,7,7,1,1
286,31.0,1,999,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,7,5,1,1
287,57.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,1.0,1.0,3,2,0.0,2,5,2,1
288,38.0,1,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,6,0.0,5,7,2,1
289,34.0,1,3,3,-1.1,94.767,-50.8,1.048,4963.6,0.1,6,0.0,0.0,0.0,0.0,2,8,0.0,6,11,1,3
290,28.0,2,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,0.0,1.0,0.0,2,4,0.0,4,7,2,1
291,28.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,1.0,1.0,1,5,0.0,9,5,1,1
292,31.0,1,12,1,-1.1,94.199,-37.5,0.879,4963.6,0.4,2,1.0,0.0,0.0,0.0,1,8,0.0,6,9,1,3
293,38.0,1,999,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,5,0.0,9,8,1,1
294,40.0,2,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,5,7,2,1
295,36.0,1,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,4,0.0,7,5,1,1
296,32.0,2,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,5,8,2,1
297,38.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,3,0.0,2,5,1,1
298,33.0,1,999,0,1.4,93.444,-36.1,4.97,5228.1,999.0,0,0.0,1.0,0.0,0.0,3,7,0.0,6,8,2,1
299,31.0,1,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,1.0,0.0,1.0,3,4,0.0,4,5,1,1
300,31.0,3,999,0,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,5,7,1,1
301,31.0,3,999,1,-1.8,92.893,-46.2,1.266,5099.1,999.0,2,0.0,0.0,1.0,0.0,2,8,0.0,4,5,1,2
302,37.0,2,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,9,7,1,1
303,61.0,3,9,2,-1.8,93.876,-40.0,0.699,5008.7,0.3,0,1.0,0.0,0.0,0.0,2,8,0.0,6,5,1,3
304,31.0,2,999,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,3,0.0,3,6,1,1
305,31.0,1,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,5,0.0,9,7,2,1
306,31.0,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,6,11,1,1
307,31.0,1,999,0,-1.8,92.843,-50.0,1.757,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,6,0.0,5,3,1,1
308,31.0,3,999,0,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0.0,0.0,1.0,1.0,3,5,0.0,4,6,2,1
309,35.0,31,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,6,0.0,5,6,1,1
310,58.0,2,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,0.0,0.0,1.0,3,7,0.0,7,6,1,1
311,31.0,3,999,0,1.4,93.444,-36.1,4.967,5228.1,999.0,0,0.0,1.0,1.0,0.0,1,8,0.0,6,8,1,1
312,31.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,4,5,1,1
313,52.0,5,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,0.0,0.0,0.0,3,5,0.0,6,7,1,1
314,26.0,4,999,0,1.4,93.918,-42.7,4.956,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,7,0.0,4,7,1,1
315,58.0,13,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,5,0.0,6,8,1,1
316,31.0,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,1.0,1.0,0.0,3,8,0.0,6,5,1,1
317,31.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,7,0.0,5,5,1,1
318,41.0,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,1.0,0.0,1.0,0.0,2,2,0.0,7,5,1,1
319,44.0,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,2,0.0,4,5,1,1
320,53.0,2,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,2,0.0,4,5,1,1
321,31.0,2,999,0,1.4,93.444,-36.1,4.968,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,2,0.0,4,8,1,1
322,31.0,6,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,6,0.0,5,8,1,1
323,37.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,3,5,1,1
324,26.0,1,999,3,-1.7,94.027,-38.3,0.904,4991.6,999.0,12,0.0,0.0,0.0,1.0,1,5,0.0,9,8,2,2
325,45.0,4,999,0,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,4,0.0,6,6,2,1
326,57.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,5,7,1,1
327,31.0,6,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,6,0.0,5,7,1,1
328,31.0,3,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,1.0,0.0,1.0,3,7,0.0,6,5,1,1
329,31.0,2,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,1.0,0.0,1.0,3,4,0.0,6,5,1,1
330,33.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,5,8,1,1
331,32.0,2,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,6,0.0,5,5,1,1
332,50.0,2,999,1,-0.1,93.2,-42.0,4.191,5195.8,999.0,5,0.0,1.0,0.0,0.0,2,3,0.0,4,11,2,2
333,31.0,1,999,1,-1.8,92.893,-46.2,1.291,5099.1,999.0,1,0.0,1.0,0.0,0.0,1,7,0.0,9,5,1,2
334,40.0,5,999,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,6,0.0,5,6,1,1
335,65.0,2,999,1,-3.4,92.431,-26.9,0.728,5017.5,999.0,1,0.0,1.0,0.0,0.0,2,2,0.0,2,10,1,2
336,50.0,3,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,8,0.0,5,7,1,1
337,39.0,1,999,0,-1.7,94.027,-38.3,0.89,4991.6,999.0,0,0.0,1.0,1.0,1.0,1,8,0.0,6,8,1,1
338,31.0,1,999,1,-1.8,93.075,-47.1,1.479,5099.1,999.0,2,0.0,0.0,0.0,0.0,3,7,0.0,6,4,1,2
339,31.0,5,999,0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,6,0.0,5,5,1,1
340,83.0,1,9,3,-1.1,94.199,-37.5,0.879,4963.6,0.3,6,1.0,0.0,0.0,0.0,3,2,0.0,8,9,1,3
341,56.0,3,999,0,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,2,0.0,4,5,1,1
342,53.0,3,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,1.0,1.0,0.0,0.0,2,7,0.0,3,8,1,1
343,38.0,3,999,0,1.4,93.444,-36.1,4.97,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,6,0.0,5,8,2,1
344,49.0,2,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0,1.0,1.0,1.0,2,3,0.0,4,5,1,1
345,33.0,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0,1.0,1.0,0.0,2,4,0.0,4,5,1,1
346,39.0,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,7,0.0,6,5,1,1
347,43.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,5,0.0,9,5,2,1
348,27.0,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,999.0,0,0.0,1.0,0.0,0.0,2,6,0.0,5,6,2,1
349,33.0,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,4,0.0,4,5,1,1
350,52.0,2,999,1,-0.1,93.2,-42.0,4.021,5195.8,999.0,1,0.0,1.0,0.0,0.0,2,8,0.0,6,11,1,2
351,40.0,2,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0,0.0,0.0,0.0,3,5,0.0,6,8,1,1
352,23.0,8,999,0,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,4,5,1,1
353,31.0,1,999,1,-1.1,94.601,-49.5,0.972,4963.6,999.0,3,1.0,1.0,0.0,0.0,2,5,0.0,6,10,1,2
354,38.0,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,6,11,1,1
355,31.0,3,999,0,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0.0,0.0,0.0,1.0,1,5,0.0,6,6,2,1
356,29.0,2,999,0,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,5,0.0,6,5,1,1
357,43.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,6,7,1,1
358,53.0,1,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,1,8,1,1
359,31.0,1,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,5,6,1,1
360,34.0,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,4,5,1,1
361,50.0,4,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,1.0,1.0,0.0,0.0,2,6,0.0,7,8,1,1
362,31.0,1,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,5,8,1,1
363,29.0,1,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,4,7,1,1
364,31.0,8,999,0,-1.8,93.075,-47.1,1.423,5099.1,999.0,0,0.0,1.0,1.0,0.0,2,8,0.0,3,4,1,1
365,34.0,4,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,0.0,1.0,1.0,2,5,0.0,5,5,1,1
366,43.0,2,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,2,0.0,4,5,1,1
367,31.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,3,7,0.0,6,5,2,1
368,35.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,6,7,1,1
369,46.0,2,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,4,0.0,5,5,1,1
370,31.0,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,6,0.0,6,4,2,1
371,37.0,8,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,5,8,1,1
372,46.0,2,999,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,5,0.0,6,6,1,1
373,46.0,3,999,0,1.4,94.465,-41.8,4.959,5228.1,999.0,0,1.0,1.0,0.0,1.0,2,8,0.0,6,6,1,1
374,48.0,2,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,4,0.0,4,5,1,1
375,31.0,1,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,7,0.0,6,8,1,1
376,36.0,2,999,0,-1.8,93.075,-47.1,1.4,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,5,0.0,6,4,1,1
377,36.0,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,1.0,0.0,0.0,1,7,0.0,7,11,1,1
378,37.0,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,1.0,1.0,0.0,2,8,0.0,9,11,1,1
379,53.0,2,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,3,7,1,1
